ID,Subject
221000754,CSCI465+ECE314+ECE345+ECE471+ECEN428
221000755,BMD404
221000756,CSCI465+ECE314+ECE471+ECEN428+ECEN438
221000759,AIS421+AIS431+AIS477+SSCI201
221000762,MOIT301+OPMG302+OPMG405+SSCI102
221000765,CSCI465+CSCI467
221000767,CSCI465+CSCI467
221000769,CSCI305
221000770,AIS421+AIS431+CSCI465+SSCI201
221000774,CSCI415+CSCI467+HUMA001/101 (Room)+MATH203
221000776,CSCI467+CSCI482
221000783,MKTG302+MKTG304+MKTG307+MKTG401
221000784,ACCT303+MGMT402+OPMG420
221000789,APBI410+CBIO409+MATH103B+MICR405
221000793,CSCI467+CSCI482+SSCI102
221000800,CSCI467+CSCI482+MATH203
221000806,CSCI482
221000807,CSCI467+CSCI482
221000814,MKTG417
221000816,MKTG307+MKTG401+MKTG405+MKTG417
221000821,ECE121+MEC111+MTH112+MTH214
221000823,FINC307+FINC407+FINC408
221000824,MKTG405+MKTG417+MKTG470+SSCI102
221000826,OPMG420+SSCI102
221000828,AIS421+AIS431+CSCI465
221000829,CSCI461
221000830,APBI410+CBIO409+MATH103B+MICR405
221000832,AIS421+AIS431+CSCI465+SSCI201
221000836,APBI410+MATH103B+MICR303
221000837,CSCI465+CSCI482+HUMA001/101 (Computer Lab)+SSCI102
221000842,CSCI465+CSCI467+NSCI102
221000846,CSCI467+CSCI482
221000848,ACCT303+HUMA001/101 (Room)+MGMT402+OPMG420+SSCI102
221000850,ECEN456+ECEN465+ECEN473+SSCI201
221000856,ECE338+ECEN456+ECEN465+ECEN473+SSCI201
221000860,ACCT303+FINC302+FINC406+FINC408
221000883,CSCI305+CSCI313+CSCI315+CSCI419+ECEN101C
221000889,CSCI305+CSCI322+ECEN101C+MATH210
221000895,CSCI465+MATH203+SSCI102
221000896,MENG422+MNG321+MNG363+NSCI102+SSCI201
221000898,AIS411+CSCI415+CSCI467
221000902,CSCI467+CSCI482
221000906,APBI410+MATH103B+MICR303
221000910,MKTG405+MKTG417+MKTG470
221000911,CSCI482+NSCI102
221000915,CSCI465+CSCI482
221000917,CSCI305+CSCI313+CSCI315+CSCI417+CSCI465
221000919,CSCI467+CSCI482
221000923,CSCI482
221000924,BSAD420+ECON308+ECON403+ECON405
221000927,AIS421+AIS431+AIS477+CSCI461
221000929,CSCI208
221000931,CSCI465+CSCI467
221000937,FINC305+MGMT402+MOIT301
221000946,CBIO305+CBIO313+MATH103B+MICR202+MICR405
221000948,CSCI467+CSCI482
221000960,CSCI465+CSCI467+SSCI102
221000961,BMD404+BMD409
221000962,IND325+MENG327+MENG422+MNG321+MNG363
221000966,CSCI465+CSCI467
221000968,CSCI415+MATH201
221000976,CSCI208+CSCI322+ECE345+ECE471+ECEN428
221000979,HUMA102+OPMG401+OPMG420
221000991,CSCI467+CSCI482
221000993,HUMA102+OPMG401+OPMG420
221000994,BMD404
221000995,CSCI467+SSCI102
221000998,CSCI467+CSCI482+SSCI102
221000999,MNG321+MNG363+MNG372
221001001,CSCI315+CSCI415+CSCI482+ECEN101C+NSCI102+SSCI102
221001002,APBI410+CBIO313+CBIO409+MICR405
221001005,MENG422+MNG321+MNG363+SSCI201
221001008,CSCI465+CSCI467
221001014,ACCT303+FINC307+FINC406
221001016,CSCI417+CSCI419+CSCI451+HUMA102
221001021,CSCI208+CSCI465+ECE471+ECEN428+ECEN438+SSCI201
221001022,IND325+MENG327+MENG422+MNG321+MNG363+SSCI201
221001024,CSCI467+CSCI482+SSCI102
221001025,IND325+MENG422+MNG321+MNG363+SSCI201
221001026,CSCI415+CSCI417+CSCI465+CSCI467+HUMA001/101 (Room)
221001028,AIS411+CSCI467
221001031,ACCT301+BSAD401+FINC307+FINC408+HUMA001/101 (Room)+HUMA102
221001032,MKTG417+MKTG470
221001041,CBIO409+MATH103B
221001042,ACCT202+BSAD401+FINC301+MOIT301
221001050,AIS201+AIS421+AIS431+AIS477+CSCI465+CSCI467
221001052,HUMA001/101 (Room)+HUMA102+MKTG303+MKTG304+MKTG417+MKTG470
221001055,AIS411+AIS421+AIS431+AIS462+CSCI313
221001058,CSCI208+CSCI315+MATH112+MATH201
221001063,BMD212+CSCI217+MATH111I+PHYS101C
221001066,APBI410+BIO205+CBIO305+CBIO314+MATH204
221001073,CSCI313+CSCI467+CSCI482
221001092,ACCT303+FINC307+FINC406
221001099,AIS421+AIS462
221001120,BMD404
221001124,CSCI465+CSCI467+SSCI102
221001127,CSCI465+CSCI467+NSCI102
221001128,BMD303+BMD404+BMD407+BMD409+NSCI102
221001131,HUMA102+OPMG401+OPMG420
221001133,AIS302+AIS323+AIS421+CSCI315+CSCI467
221001139,CSCI465+CSCI467
221001140,APBI410+MATH103B+MICR303
221001150,ECE231+ECE232+ECE241+ECE314
221001153,AIS411+CSCI315+CSCI467+MATH210+SSCI102
221001155,CSCI315+CSCI451+CSCI482
221001161,CSCI465+CSCI467
221001162,MENG327+MENG422+MNG321+MNG363
221001165,APBI410+CBIO203+CBIO409+MATH103B+MICR405
221001169,OPMG420
221001189,APBI410+BIO206+CBIO313+CBIO409+MICR405
221001199,AIS431+AIS477+SSCI201
221001206,ARUD344+ARUD356/CVL317+ARUD363
221001207,CSCI315+CSCI415+CSCI465+CSCI467+MATH210
221001213,BMD404+SSCI201
221001214,FINC406+FINC407+NSCI103
221001221,CSCI482
221001224,APBI410+CBIO314+CBIO409
221001233,APBI410+CBIO306+CBIO409+MATH103B+MICR405
221001234,MKTG303+MKTG417+MKTG470
221001236,ACCT301+FINC406
221001237,AIS421+AIS431+AIS462+SSCI201
221001242,OPMG420
221001244,BMD212+BMD404+BMD407+MATH303
221001245,CSCI322+CSCI417+CSCI419+CSCI451+NSCI102
221001247,MKTG305+OPMG401+OPMG420+SSCI102
221001249,MGMT402+OPMG420
221001252,ARUD344+ARUD356/CVL317+ARUD363
221001253,CSCI315+CSCI415+CSCI467+CSCI482
221001256,ACCT303+OPMG420
221001258,ACCT303+FINC307+FINC406
221001263,CSCI465+ECE471+ECEN428+ECEN438+SSCI201
221001265,AIS302+AIS323+AIS431+AIS477+CSCI467
221001266,APBI410+BIO206+CBIO313+CBIO314+MICR405
221001268,CSCI467+CSCI482
221001269,CSCI467+CSCI482
221001273,APBI304+APBI410+CBIO409+MATH103B+MATH204+MICR405
221001274,OPMG401+OPMG420
221001275,CSCI465+CSCI467+HUMA001/101 (Computer Lab)+NSCI102
221001276,ARUD344+ARUD356/CVL317+ARUD363
221001278,APBI410+MATH103B+MICR303
221001282,APBI304+APBI410+CBIO204+CBIO306+MATH103B+MATH204
221001284,CSCI415+CSCI467+CSCI482
221001292,BSAD401+MKTG302+MKTG303+MKTG304+MKTG307+NSCI103
221001298,ARUD344+ARUD356/CVL317+ARUD363
221001311,CSCI467+CSCI482+NSCI102
221001313,CSCI465+CSCI467
221001317,CSCI465+CSCI482
221001326,CSCI465+ECE322+ECE471+ECEN428+ECEN438+SSCI201
221001332,ACCT303+MGMT402+OPMG301+OPMG303+OPMG401
221001333,ACCT301+FINC307+FINC406
221001335,CSCI217+ECE314+ECE345+ECE471+ECEN428
221001337,ACCT303+OPMG303+OPMG401
221001344,CSCI465+CSCI467
221001347,AIS431+AIS462+MATH203I
221001354,CSCI465+CSCI467+SSCI102
221001355,CSCI467+CSCI482
221001359,CSCI465+CSCI467
221001360,BIO205+BIO206+CBIO314+MICR202
221001361,APBI410+CBIO313+CBIO409+MICR405
221001371,AIS411+CSCI467
221001378,AIS411+CSCI467
221001386,CSCI313+CSCI417+CSCI419+CSCI451+MATH112
221001394,CSCI315+CSCI465+CSCI467
221001396,APBI410+MATH103B+MICR303
221001397,BMD212+CSCI305+CSCI313+MATH301I
221001401,IND325+MTH113+MTH214
221001405,CSCI305+CSCI415+CSCI465+MATH203
221001408,ECE231+ECE232+ECE322+ECE338+MTH214+MTH217
221001410,CSCI205+CSCI208+CSCI212/CSCI221+ECEN101C+MATH201
221001411,CSCI465+ECE314+ECE471+ECEN428+ECEN438
221001412,MKTG303+MKTG304+MKTG405+MKTG417+MKTG470
221001421,AIS302+AIS421+AIS431+AIS477
221001423,CSCI305+CSCI315+CSCI465+CSCI467+HUMA102+NSCI102
221001427,APBI410+CBIO313+CBIO409+MICR405
221001428,CSCI207+MATH113/MATH211+MATH201
221001429,APBI304+CBIO203+CBIO409+MATH103B
221001431,APBI410+CBIO313+CBIO409
221001435,CSCI315+CSCI415+CSCI465+CSCI467
221001439,APBI410+CBIO409+MATH103B+MICR405
221001443,CSCI465+CSCI467
221001447,CSCI467+CSCI482
221001448,CSCI467+CSCI482
221001449,CBIO312+CBIO313+CBIO314
221001455,MENG327+MENG422+MNG321+MNG363+SSCI201
221001456,CSCI465+ECE471+ECEN428+ECEN438+SSCI201
221001457,APBI410+CBIO409+MATH103B+MICR405
221001458,CSCI465+CSCI467
221001460,APBI410+CBIO313+CBIO409+MICR405
221001462,MKTG405+MKTG417+MKTG470
221001465,BMD404+MATH303+PHYS101C
221001470,AIS421+AIS431+AIS477
221001471,CSCI207+MATH112+PHYS101C
221001473,FINC307+FINC406
221001474,APBI410+CBIO313+CBIO409+MICR405
221001475,APBI410+CBIO409+HUMA001/101 (Room)+MATH103B+MICR405
221001478,APBI305+APBI306+CBIO313+CBIO409+MICR405
221001480,CSCI467+CSCI482
221001481,APBI102+APBI410+CBIO306+CBIO409+MATH103B
221001483,ECE233+ECE314+ECE471+ECEN428+ECEN438
221001485,APBI410+CBIO409+MATH103B+MICR405
221001488,CSCI315+CSCI419+CSCI467
221001489,AIS411+CSCI467
221001493,AIS421+AIS431+CSCI465+MATH203I
221001495,CSCI217+CSCI419+CSCI461+MATH210
221001496,CSCI315+CSCI482+ECEN101C+NSCI102+SSCI102
221001502,CSCI465+ECE322+ECE471+ECEN428+ECEN438+SSCI201
221001503,APBI410+CBIO409+MATH103B+MICR405
221001504,APBI410+CBIO313+CBIO409+MICR405
221001505,BMD404
221001515,APBI410+CBIO313+CBIO409+MICR405
221001516,APBI102+APBI410+CBIO203+CBIO409+MATH103B+MATH204+MICR405
221001517,BSAD401+ECON201+MGMT402+OPMG301
221001519,CSCI465+CSCI467
221001520,AIS421+AIS431+AIS477+CSCI461+SSCI201
221001522,APBI410+CBIO313+CBIO409+MICR405
221001524,AIS421+AIS462
221001526,MGMT402+OPMG301
221001530,CSCI217+CSCI305+CSCI417+CSCI419+MATH301I
221001531,APBI410+CBIO306+CBIO313+CBIO409+MICR405
221001537,BSAD401+BSAD420+MKTG405+MKTG417+MKTG470
221001538,ACCT301+ACCT303+FINC307
221001540,CSCI315+CSCI467+CSCI482+NSCI102+SSCI102
221001541,CSCI467+CSCI482
221001544,CSCI315+CSCI417+CSCI467
221001546,APBI410+CBIO313+CBIO409+MICR405
221001547,BMD404+BMD409
221001548,BMD404
221001551,MKTG303+MKTG304+MKTG307+MKTG417+MKTG470
221001552,ACCT303+FINC407
221001554,AIS421+AIS431+CSCI315
221001555,ACCT303+BSAD401+OPMG303+OPMG401
221001558,CSCI208+CSCI313+CSCI315+ECEN101C
221001562,CSCI467+CSCI482
221001565,AIS421+AIS431+CSCI465+SSCI201
221001566,ARUD344+ARUD356/CVL317+ARUD363
221001568,APBI410+CBIO313+CBIO409+MICR405
221001579,ECE322+ECE335+ECE462+ECEN465+ECEN473
221001586,CSCI315+CSCI451+CSCI482
221001590,CSCI465+ECE322+ECE471+ECEN428+ECEN438
221001592,AIS421+AIS431+AIS462
221001595,CSCI419+ECE471+ECEN428+ECEN438+IND325
221001596,ARC251+ARUD344+ARUD356/CVL317+ARUD363
221001597,APBI101+APBI410+CBIO409+MATH103B+MATH204+MICR405
221001602,AIS411+CSCI305+CSCI315+CSCI415+CSCI467
221001605,CSCI465+ECE322+ECE471+ECEN428+ECEN438+SSCI201
221001609,CSCI465+CSCI467
221001614,AIS411+CSCI467
221001616,CSCI315+CSCI415+CSCI465+CSCI467
221001618,BMD404+HUMA001/101 (Room)
221001619,AIS431+AIS477
221001621,CSCI305+CSCI313+CSCI315+CSCI322+CSCI415
221001623,AIS411+CSCI467
221001625,CSCI417+NSCI102
221001626,BSAD401+MKTG305+MKTG307+MKTG417+MKTG470
221001630,BMD404
221001633,BMD404+BMD409+CSCI112
221001636,CSCI465+CSCI467
221001640,MNG321+MNG333+MNG335+MNG336+MNG363+MNG372
221001641,CSCI465+CSCI467
221001643,CSCI465+ECE233+ECE314+ECE471+ECEN428+ECEN438
221001646,AIS421+AIS431+CSCI465
221001647,AIS421+AIS431+CSCI465
221001652,CSCI467+CSCI482
221001655,CBIO313+CBIO409+MATH204
221001656,CSCI467+CSCI482
221001657,CVL211+CVL231+CVL331+MTH113
221001658,AIS411+CSCI467
221001660,MOIT301+OPMG301+OPMG303+OPMG401
221001665,BMD404
221001666,APBI305+CBIO204+CBIO408+CBIO409+MATH103B
221001667,CSCI305+CSCI315+CSCI417+CSCI419+CSCI461
221001670,BSAD420+OPMG303+OPMG401
221001671,IND212+IND242+IND252
221001672,AIS411+CSCI465
221001673,APBI410+CBIO409+MATH103B+MICR405
221001674,MATH201B+MOIT301
221001676,MENG327+MENG422+MNG321+MNG363
221001677,APBI305+APBI306+CBIO306+CBIO313
221001678,APBI305+APBI306+APBI410+MATH103B
221001679,AIS411+CSCI467
221001680,CSCI467+CSCI482
221001682,BMD404+HUMA001/101 (Room)+MATH201
221001683,IND325+MENG327+MENG422+MNG321+MNG363
221001684,CSCI465+CSCI467+HUMA001/101 (Room)
221001686,MENG422+MENG442+MENG446+MNG386+MNG484
221001687,AIS411+CSCI467
221001688,BMD404
221001690,CSCI315+CSCI415+CSCI461+CSCI465+CSCI467+SSCI102
221001691,CSCI465+ECE471+ECEN428+ECEN438
221001692,AIS411
221001693,CSCI467+CSCI482+SSCI102
221001697,CSCI467+CSCI482
221001698,AIS411+CSCI467
221001699,HUMA102+OPMG401+OPMG420
221001700,CSCI465+CSCI467+MATH301+NSCI102+SSCI102
221001701,AIS421+AIS431+AIS477+SSCI201
221001703,APBI410+CBIO204+HUMA001/101 (Room)+MICR202
221001704,AIS421+AIS431+CSCI465+CSCI482
221001705,CSCI467+CSCI482
221001706,CSCI315+CSCI415+CSCI467+CSCI482
221001707,AIS411+CSCI467
221001709,CSCI467+CSCI482
221001710,ECE121+INT111+MEC111+MTH216
221001711,MATH121+PHY111/PHYS002
221001712,BSAD401+MKTG302+MKTG303+MKTG305+MKTG307+OPMG301
221001713,BSAD401+MKTG303+MKTG307+MKTG417
221001714,CSCI465+CSCI467
221001717,BMD404
221001718,ACCT301+FINC302+FINC406+FINC408
221001719,APBI410+CBIO409+MATH103B+MICR405
221001720,BMD212+CSCI417+MATH301I
221001721,OPMG304+OPMG420
221001722,ACCT301+ACCT303+FINC307
221001723,CSCI467+CSCI482+NSCI102
221001724,APBI410+BIO206+CBIO409+MATH102+MICR405
221001727,APBI410+BIO206+CBIO204+CBIO306+CBIO313+MICR405
221001728,APBI102+APBI410+BIO205+CBIO409+MATH103B+MICR405
221001729,ARUD344+ARUD356/CVL317+ARUD363
221001731,APBI304+APBI410+MATH103B+MICR303
221001732,AIS411+CSCI467
221001734,APBI101+APBI102+APBI410+CBIO203+CBIO409+MATH204+MICR405
221001738,ECE232+ECE233+ECE314+MTH216
221001739,ACCT303+NSCI103+OPMG420
221001740,ECE338+ECE424+ECEN456+ECEN465
221001741,MGMT402+OPMG304+OPMG420
221001745,APBI102+CHM102+PHY102
221001746,MENG327+MENG422+MNG321+MNG363
221001747,CSCI467+CSCI482
221001749,CBIO204+MATH204+MICR202+PHY102
221001750,CVL313+CVL334+CVL411+CVL432+SSCI201
221001755,CSCI467+CSCI482
221001757,AIS411+CSCI467
221001759,CSCI467+CSCI482
221001760,APBI304+APBI410+CBIO409+MATH204+MICR405
221001761,CSCI305+CSCI315+CSCI461+CSCI465
221001763,MEC111+PHY111/PHYS001
221001764,APBI410+CBIO409+MATH103B+MICR405
221001768,CSCI305+CSCI419+CSCI461
221001771,CSCI305+CSCI313+CSCI461+CSCI465+CSCI467+ECEN101C
221001772,CSCI467+CSCI482
221001773,BIO206+CBIO203+MATH204
221001775,CSCI465+CSCI467
221001776,CSCI465+CSCI482+NSCI102
221001779,CSCI315+CSCI415+CSCI467+CSCI482
221001780,CSCI465+CSCI467
221001781,CSCI315+CSCI415+CSCI417+CSCI467+CSCI482+NSCI102
221001783,CSCI315+CSCI415+CSCI467+CSCI482
221001785,CSCI415+CSCI467+CSCI482+MATH203
221001787,APBI304+CBIO203+CBIO409+MATH103B+MICR405
221001789,HUMA001/101 (Room)+HUMA102+MGMT402+OPMG420
221001792,AIS421+AIS431+CSCI465
221001794,ECE121+ECE151+MTH113
221001795,ECE335+ECE338+ECE424+ECEN456+ECEN465
221001796,AIS411+CSCI467
221001797,APBI410+CBIO313+CBIO409+MICR405
221001798,AIS411
221001799,AIS411+CSCI467
221001800,ARUD344+ARUD356/CVL317+ARUD363
221001801,CSCI315+CSCI465+CSCI467+HUMA001/101 (Room)+SSCI102+SSCI201
221001803,APBI410+CBIO409+MATH103B+MICR405
221001804,APBI410+MATH103B+MICR303
221001806,CSCI315+CSCI415+CSCI467+CSCI482
221001807,CSCI465+CSCI467
221001810,MKTG405+MKTG417+MKTG470
221001811,ACCT202+MGMT303+OPMG302
221001815,AIS421+AIS431+CSCI465
221001819,CSCI467+CSCI482
221001823,CSCI465+CSCI467+SSCI102
221001824,CSCI465+CSCI482
221001825,APBI410+CBIO313+CBIO409+MICR405
221001826,BMD102+CSCI207+MATH113/MATH211
221001828,CSCI465+CSCI467+HUMA001/101 (Room)
221001830,APBI305+APBI306+APBI410+CBIO306+MICR405
221001832,ACCT202+NSCI102+OPMG302
221001833,APBI410+CBIO313+CBIO409+MICR405
221001836,CSCI315+CSCI417+CSCI465+CSCI467
221001837,CSCI315+CSCI415+CSCI417+CSCI467+CSCI482
221001841,CBIO306+CBIO409+MATH103B+MATH204+MICR405+PHY102
221001842,CSCI467+CSCI482+MATH203+NSCI102
221001843,CSCI465+CSCI467+NSCI102
221001845,APBI101+APBI410+CBIO305+CBIO306+MATH204+MICR405
221001850,CSCI305+CSCI315+CSCI465+CSCI482
221001851,CSCI455+MATH210+NSCI102
221001852,BSAD401+MKTG405+MKTG417+MKTG470
221001853,ACCT303+OPMG420
221001854,CSCI467+CSCI482
221001856,CSCI461+CSCI465+CSCI467+NSCI102
221001857,CSCI465+CSCI467+ECEN101C
221001861,APBI410+CBIO204+CBIO306+CBIO409+MATH103B
221001862,CSCI415+CSCI467
221001865,CSCI217+CSCI417+HUMA001/101 (Room)+MATH112+MATH201
221001867,APBI410+BIO205+BIO206+CBIO203+MICR202
221001868,CSCI465+CSCI467
221001869,CSCI467+CSCI482
221001872,CSCI467+CSCI482
221001874,APBI101+APBI410+MATH103B+MATH204+MICR405
221001875,CSCI465+CSCI467
221001876,APBI410+MATH103B+MICR303
221001877,AIS411
221001878,CSCI311+CSCI417+CSCI451+MATH210
221001880,APBI304+APBI410+CBIO204+CBIO409+MATH103B+MATH204+MICR405
221001881,APBI410+CBIO409+MATH103B+MICR405
221001882,AIS421+AIS431+AIS477+CSCI465+CSCI467
221001883,APBI101+APBI410+BIO205+CBIO305+CBIO314+MATH204+MICR405
221001886,APBI304+CBIO203+CBIO409+MATH103B+MICR405
221001888,APBI410+CBIO305+CBIO313+CBIO314+MATH204+MICR405
221001890,OPMG304+OPMG401+OPMG406+OPMG420
221001891,CSCI482+MATH301+NSCI102
221001892,APBI101+APBI410+BIO206+MATH102
221001893,CSCI465+ECE314+ECE471+ECEN428
221001894,ECON201+MATH201B
221001896,AIS411+CSCI467+SSCI102
221001899,AIS411+CSCI467+HUMA001/101 (Room)
221001902,APBI410+BIO205+CBIO306+CBIO313+CBIO314+MATH204
221001905,CSCI212/CSCI221+CSCI305+CSCI451
221001906,AIS411+CSCI467
221001907,APBI410+CBIO409+HUMA001/101 (Room)+MATH103B+MICR405+PHY102
221001908,APBI305+APBI306+CBIO313+CBIO409
221001909,CSCI465+CSCI467
221001910,APBI305+APBI306+CBIO204+MATH204
221001911,CSCI465+CSCI467
221001912,CSCI467+CSCI482
221001914,CSCI465+CSCI467
221001916,CSCI315+CSCI467+CSCI482
221001918,CSCI461+CSCI482
221001919,CSCI467+CSCI482
221001920,BSAD401+MGMT402+MOIT301+NSCI103+OPMG303
221001921,APBI410+CBIO409+MATH103B+MICR405
221001922,APBI306+CBIO306+MATH204
221001923,BMD404+HUMA001/101 (Room)
221001928,CBIO409+MICR303+MICR405
221001930,ACCT301+FINC301+NSCI103+OPMG301
221001931,CSCI112+CSCI205+MATH113/MATH211+PHYS101C
221001932,APBI410+CBIO306+CBIO313+CBIO409+HUMA001/101 (Room)+MICR405
221001933,APBI305+APBI306+CBIO314+CBIO409+MATH103B+MICR405
221001934,APBI410+CBIO409+MATH103B+MICR405
221001937,CSCI465+CSCI467
221001938,CSCI305+CSCI322+MATH301+SSCI102
221001939,BIO205+BIO206+CBIO312+CBIO409
221001940,ACCT303+BSAD401+FINC307+FINC406+MGMT303
221001941,APBI305+APBI306+APBI410+CBIO409+MATH103B+MICR405
221001943,CSCI315+CSCI415+CSCI417+CSCI455+MATH210
221001944,APBI304+APBI305+APBI306+MATH102
221001947,BMD404+SSCI201
221001951,CSCI305+CSCI415+CSCI455+HUMA102
221001952,APBI304+APBI410+CBIO306+CBIO409+MATH103B+MATH204+MICR405
221001953,MICR202
221001954,AIS411+CSCI467
221001955,APBI410+BIO205+CBIO314+MATH204
221001956,CSCI305+CSCI315+CSCI322+CSCI417+CSCI419+ECEN101C
221001957,CSCI465+CSCI467
221001958,BMD404+BMD409
221001964,CSCI465+CSCI467
221001966,APBI304+APBI410+CBIO409+MATH103B+MATH204+MICR405
221001968,AIS411+CSCI467
221001971,CSCI465+CSCI467+NSCI102
221001972,APBI410+CBIO409+MATH103B+MICR405
221001974,CSCI207+MATH201
221001977,CSCI315+CSCI465+CSCI482
221001978,BSAD420+MKTG303+MKTG304+MKTG405+MKTG417+MKTG470
221001979,CSCI217+CSCI322+MATH210
221001980,BIO206+CBIO203+CBIO312+CBIO313
221001982,CSCI465+CSCI467
221001983,CSCI467+CSCI482
221001984,APBI305+APBI306+APBI410+CBIO409+MATH103B+MICR405
221001986,CSCI482+HUMA001/101 (Room)+MATH210
221001987,CSCI305+CSCI315+CSCI417+CSCI419+SSCI102
221001989,CSCI467+CSCI482+HUMA102+SSCI102
221001990,BIO206+MATH204+MICR202
221001994,AIS411+CSCI467+HUMA102
221001995,CSCI465+CSCI467
221001997,CSCI305+CSCI315+CSCI417+CSCI419+MATH210
221001998,ACCT303+FINC302+FINC406+FINC408
221001999,APBI410+CBIO313+CBIO409+MICR405
221002000,AIS411+CSCI467
221002001,CSCI207+HUMA111+MATH112
221002008,ARC262+PHY111/PHYS002
221002011,APBI410+CBIO409+MATH103B+MICR405
221002014,MKTG305+NSCI103+OPMG420
221002020,MGMT402+OPMG405+OPMG406+OPMG420
221002021,ACCT202+FINC301+OPMG302
221002022,ACCT301+FINC307+FINC406+FINC408
221002023,OPMG304+OPMG406+OPMG420
221002024,ACCT202+FINC301+MOIT301+NSCI102+OPMG302
221002025,IND325+MENG327+MNG321+MNG363+MNG372
221002026,ACCT301+ACCT303+FINC302+FINC406+FINC408
221002030,APBI410+CBIO314+CBIO409
221002035,CSCI465+CSCI467+HUMA001/101 (Room)
221002036,MGMT402+OPMG420
221002041,ECE151+MEC111+MTH112+MTH113+PHY111/PHYS002
221002049,APBI410+CBIO313+CBIO409+MICR405
221002050,CSCI315+CSCI415+CSCI465+CSCI467+MATH210
221002051,AIS421+AIS431+AIS462
221002054,APBI410+CBIO409+MATH103B+MICR405
221002055,ACCT301+FINC406
221002056,IENG345+IND212+IND242+IND252+IND324
221002058,APBI304+APBI410+CBIO409+MATH103B+MICR405
221002059,APBI101+CBIO203+CHM102+MATH102+MICR202
221002060,ECE151+INT121+MTH113+PHY112
221002062,APBI410+CBIO313+CBIO409+MICR405
221002066,MKTG305+NSCI103+OPMG420
221002067,BSAD401+FINC301+MKTG303+MKTG304+MKTG417+MKTG470
221002073,ACCT303+OPMG406+OPMG420
221002082,ACCT301+ACCT303+FINC406
221002083,CSCI465+CSCI467
221002087,HUMA001/101 (Room)+MKTG304+MKTG405+MKTG417+MKTG470
221002088,APBI410+CBIO409+MATH103B+MICR405+PHY102
221002092,BMD404+MATH303
221002097,IND325+MENG327+MNG321+MNG363+MNG372
221002099,MNG363+MNG372+NSCI102
221002109,BSAD420+MATH201B+MKTG405+MKTG470+MOIT301
221002111,BMD404
221002116,CSCI315+CSCI461+CSCI482+MATH203
221002117,CBIO203+CBIO312+CBIO313+MICR202
221002118,MKTG417+MKTG470
221002121,ACCT301+FINC406+FINC407+FINC408
221002126,ECON201+MATH201B
221002127,CSCI322+CSCI417+CSCI451+MATH112
221002128,APBI305+APBI306+APBI410+MATH103B+MICR405
221002131,APBI305+APBI306+CBIO203+CBIO204+CBIO409+MATH102
221002132,APBI410+CBIO409+MATH103B+MICR405
221002134,CBIO409+MATH103B+MATH204+PHY102
221002138,MGMT402+OPMG303
221002144,CSCI482+ECEN101C+NSCI102+SSCI102
221002148,OPMG406+OPMG420
221002151,BIO205+BIO206+CBIO409+MICR202
221002152,APBI410+CBIO314+CBIO409+MICR405
221002158,CSCI315+CSCI415+CSCI465+CSCI467+NSCI102
221002160,APBI305+APBI306+CBIO305+CBIO306
221002161,CSCI465+CSCI482
221002162,APBI410+CBIO203+CBIO305+MATH204+MICR202
221002163,CSCI465+CSCI467
221002164,AIS201+CSCI417+CSCI451+PHYS101C
221002165,CSCI465+CSCI467
221002169,ECON201+FINC305+MGMT402+MOIT301+OPMG301
221002170,CSCI313+CSCI467+CSCI482
221002189,APBI410+CBIO313+CBIO409+MICR405
221002191,ACCT202+MATH201B+MOIT301
221002192,APBI305+APBI306+CBIO203+CBIO305+MICR405
221002193,CSCI465+CSCI467
221002199,ARUD344+ARUD356/CVL317+ARUD363
221002200,BMD404+SSCI201
221002201,APBI410+CBIO409+HUMA001/101 (Room)+MATH103B+MICR405
221002204,MNG232+MNG321+MNG333+MNG372+MTH215
221002211,BSAD401+MKTG405+MKTG417+MKTG470
221002212,CSCI461+CSCI465+NSCI102
221002221,ECE232+ECE314+ECE335+ECE338+ECEN465
221002233,MENG422+MENG442+MENG446+MNG232+MNG386+MNG484
221002239,ECE231+ECE232+ECE241+MTH217
221002240,HUMA001/101 (Room)+MKTG304+MKTG405+MKTG417+NSCI102
221002245,CSCI217+ECE314+ECE345+ECE471+SSCI201
221002246,CVL211+CVL231+MTH113
221002249,CSCI467+CSCI482
221002250,BSAD401+OPMG401+OPMG406+OPMG420
221002255,MKTG405+MKTG417+MOIT301
221002256,MKTG303+MKTG405+MKTG417+MOIT301
221002262,CSCI208+CSCI465+ECE471+ECEN428+ECEN438
221002263,IENG315+IENG324+IENG408+IND323+SSCI201
221002275,MGMT402+MKTG305+NSCI103+OPMG420
222000004,ACCT202+ECON201+MGMT303
222000008,AIS302+AIS323+CSCI305+CSCI315+CSCI417+CSCI451
222000009,ACCT202+BSAD401+FINC301+NSCI103
222000012,FINC307+FINC406+FINC407+HUMA001/101 (Room)+HUMA102
222000013,BSAD420+OPMG420+SSCI102
222000017,FINC301+HUMA001/101 (Computer Lab)+HUMA102+MGMT402+OPMG301
222000018,MEC111+MTH214
222000052,CSCI467+CSCI482
222000057,CSCI315+CSCI467+CSCI482+NSCI102
222000058,CSCI315+CSCI461+CSCI465+CSCI467+HUMA102+SSCI102
222000062,CSCI305+CSCI315+CSCI417+CSCI419+CSCI461+SSCI102
222000063,APBI410+CBIO204+CBIO409+MATH103B+MICR405+PHY102
222000064,CSCI315+CSCI415+CSCI465+CSCI467
